id|txt|cit|data|cit
Cidri_Th|To até com medo do q está por vir hj :broken_heart::broken_heart::broken_heart:|Rio de Janeiro, Brasil|22/10/2017 07:05|1
Cidri_Th|O dia mal começou e já tá uma merda Paranoia na cabeça por causa desse inferno de tt E essa merda de briga à essa hora da manhã aqui porta:angry_face:|Rio de Janeiro, Brasil|22/10/2017 07:04|1
Cidri_Th|Por isso que eu ODEIO essas festas da AW Todo dia de festa é a mesma confusão porta da minha casa Ngm merece|Rio de Janeiro, Brasil|22/10/2017 07:02|1
Cidri_Th|Voltar a dormir é o melhor q eu faço :thumbs_down::broken_heart::OK_hand:|Rio de Janeiro, Brasil|22/10/2017 06:55|1
Cidri_Th|:broken_heart:|Rio de Janeiro, Brasil|22/10/2017 06:53|1
Cidri_Th|Devia nem ter acordado Melhor voltar a dormir :angry_face::angry_face::angry_face:|Rio de Janeiro, Brasil|22/10/2017 06:49|1
Cidri_Th|Aí eu acordo e sou obrigado a ver isso... Aff :angry_face::angry_face::angry_face::angry_face::angry_face:|Rio de Janeiro, Brasil|22/10/2017 06:48|1
Cidri_Th|Mozinho sumiu Então eu vou partir Muito sono envolvido Boa noitinhaa:two_hearts::two_hearts:|Rio de Janeiro, Brasil|22/10/2017 02:15|1
Cidri_Th|Assim q acabar a fazendo Vou partir pra cama Tô com um sono absurdo|Rio de Janeiro, Brasil|22/10/2017 01:32|1
Cidri_Th|Que sonooooo|Rio de Janeiro, Brasil|22/10/2017 01:26|1
Cidri_Th|Muito mosquitooooo Pqp|Rio de Janeiro, Brasil|22/10/2017 01:06|1
Cidri_Th|Já pedi ajuda da Gomes Agr ta td certo|Rio de Janeiro, Brasil|22/10/2017 01:02|1
Cidri_Th|Só espero q dê tudo certo pra amanhã:folded_hands:|Rio de Janeiro, Brasil|22/10/2017 01:02|1
Cidri_Th|:tongue::tongue::tongue:|Rio de Janeiro, Brasil|21/10/2017 14:52|7
Cidri_Th|Aaaaa Adorei agora e ta tocando a minha música e do mozinho na rádio :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::two_hearts:|Rio de Janeiro, Brasil|21/10/2017 13:21|7
Cidri_Th|Chega Boa noitinhaa :two_hearts::two_hearts:|Rio de Janeiro, Brasil|21/10/2017 06:45|7
Cidri_Th|You can't clip my wings, can't wilt my flowers :two_hearts::musical_notes:|Rio de Janeiro, Brasil|21/10/2017 06:08|7
Cidri_Th|Só de pensar q vou dormir no ar-condicionado hj Já tô feliz|Rio de Janeiro, Brasil|21/10/2017 06:07|7
Cidri_Th|O melhor Talk show do Brasil é o da @Tatawerneck sem dúvidas! #LadyNight|Rio de Janeiro, Brasil|21/10/2017 04:58|7
Cidri_Th|Meu namorado é muito maravilhoso:two_hearts:|Rio de Janeiro, Brasil|21/10/2017 04:34|7
Cidri_Th|Vai comecar o Lady Night aaaaaaa :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:|Rio de Janeiro, Brasil|21/10/2017 04:10|7
Cidri_Th|Ainda to com fome Como lidar?|Rio de Janeiro, Brasil|21/10/2017 03:45|7
Cidri_Th|Depois dessa, mozinho não vai mais querer me dar pavê :loudly_crying_face::loudly_crying_face:|Rio de Janeiro, Brasil|21/10/2017 03:20|7
Cidri_Th|Vai ter uma hora q minha paciência vai acabar!|Rio de Janeiro, Brasil|21/10/2017 02:44|7
Cidri_Th|É nessas horas que eu odeio ser de maior Caso contrário, já tinha voado em cima desse merda!!!|Rio de Janeiro, Brasil|21/10/2017 02:44|7
Cidri_Th|Cláudio e Ivan :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:|Rio de Janeiro, Brasil|21/10/2017 01:31|7
Cidri_Th|Esse elenco :::::: :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:|Rio de Janeiro, Brasil|21/10/2017 01:29|7
Cidri_Th|Essa cena do Ivan acabou cmg :smiling_face_with_heart-eyes::loudly_crying_face:|Rio de Janeiro, Brasil|21/10/2017 01:25|7
Cidri_Th|Que noite meus amigos, que noite!!!|Rio de Janeiro, Brasil|21/10/2017 00:52|7
Cidri_Th|Ganhei um belo de um vaco prolongado|Rio de Janeiro, Brasil|20/10/2017 18:32|6
Cidri_Th|Um dia sem levar aquele vaco maroto, não é um dia normal né! Fazer oq....|Rio de Janeiro, Brasil|20/10/2017 17:55|6
Cidri_Th|Ser gordo é uma merda Que saco|Rio de Janeiro, Brasil|20/10/2017 17:42|6
Cidri_Th|À essa hora queria estar em Arraial deitatado na rede sem camisa, com meu mozinho depois de um banho gelado aaaaai que saudade|Rio de Janeiro, Brasil|20/10/2017 17:06|6
Cidri_Th|Mano Eu fico muito chateado qnd algo assim acontece Não gosto de saber q alguém falou assim com meu mozinho por minha culpa :thumbs_down::broken_heart:|Rio de Janeiro, Brasil|20/10/2017 14:30|6
Cidri_Th|É por essas e outras que eu queria mesmo é ter no ha casa e minha vidinha sem depender de ninguém Odeio gente joga as coisas na cara|Rio de Janeiro, Brasil|20/10/2017 14:26|6
Cidri_Th|Melhor ir dormir do q ficar vendo esse tipo coisa :cat_face_with_tears_of_joy::cat_face_with_tears_of_joy::cat_face_with_tears_of_joy: Só rindo mesmo Boa noitinhaa:two_hearts::two_hearts:|Rio de Janeiro, Brasil|20/10/2017 06:37|6
Cidri_Th|É impressionante o tamanho da vergonha alheia que eu sinto por gente como vc mana Triste vc agorando a vida alheia porq a sua não deu certo:smiling_face_with_smiling_eyes:|Rio de Janeiro, Brasil|20/10/2017 06:36|6
Cidri_Th|Juniu ta me devendo o doce lá Queria comer agora|Rio de Janeiro, Brasil|20/10/2017 03:48|6
Cidri_Th|Preciso de brigadeirooooo|Rio de Janeiro, Brasil|20/10/2017 03:47|6
Cidri_Th|Desafio finaaal Veeeem #thexfactor|Rio de Janeiro, Brasil|20/10/2017 03:45|6
Cidri_Th|Preciso comer brigadeiro|Rio de Janeiro, Brasil|20/10/2017 03:35|6
Cidri_Th|O melhor reality show musical de todos #TheXFactor|Rio de Janeiro, Brasil|20/10/2017 03:14|6
Cidri_Th|Agora q a pica entra bb Quero só ver essas trocas de cadeiras #TheXFactor|Rio de Janeiro, Brasil|20/10/2017 03:10|6
Cidri_Th|Com tanto q a Grace e a Georgina fiquem Tá perfeito #TheXFactor|Rio de Janeiro, Brasil|20/10/2017 02:55|6
Cidri_Th|Difícil escolher entre as 6 melhores As garotas estão arrasando:smiling_face_with_heart-eyes: #TheXFactor|Rio de Janeiro, Brasil|20/10/2017 02:51|6
Cidri_Th|Desafio das seis cadeiras começa agora caralhoooo #TheXFactorNoSony #TheXFactor|Rio de Janeiro, Brasil|20/10/2017 02:31|6
Cidri_Th|Fico tão preocupado com ele cara Me parte o coração :broken_heart::broken_heart:|Rio de Janeiro, Brasil|20/10/2017 02:23|6
Cidri_Th|To com um pura sono Mas tem #TheXFactorNoSony e #HIMYM|Rio de Janeiro, Brasil|20/10/2017 02:12|6
Cidri_Th|Aeeeeee Caralhooooo #ForaNahim|Rio de Janeiro, Brasil|20/10/2017 02:11|6
Cidri_Th|Rala coroa insuportaveeeel #FicaRita|Rio de Janeiro, Brasil|20/10/2017 02:09|6
Cidri_Th|Vou dormir Melhor coisa q eu faço Ainda mais q 17hs tem ensaio|Rio de Janeiro, Brasil|19/10/2017 17:08|5
Cidri_Th|Acho q as pessoas não entendem q uma coisa simples as vezes machuca pessoas como eu...|Rio de Janeiro, Brasil|19/10/2017 17:06|5
Cidri_Th|Pior coisa da vida é ser ignorado cara Aaaaa :angry_face::angry_face::angry_face::angry_face::broken_heart::broken_heart::broken_heart::broken_heart:|Rio de Janeiro, Brasil|19/10/2017 16:13|5
Cidri_Th|Mais um vaco :thumbs_down::broken_heart:|Rio de Janeiro, Brasil|19/10/2017 16:10|5
Cidri_Th|Odeio quando minha mãe faz peixe Aff|Rio de Janeiro, Brasil|19/10/2017 15:36|5
Cidri_Th|Eu amo tanto meu namorado cara É incrível o quão feliz ele me deixa só pelo simples fato de existir:smiling_face_with_heart-eyes:|Rio de Janeiro, Brasil|19/10/2017 15:16|5
Cidri_Th|Casamento, filhos, minha casinha, amigos que irão permanecer, muita dança! Aaaaa Como eu quero esse futuro logo:smiling_face_with_heart-eyes:|Rio de Janeiro, Brasil|19/10/2017 15:05|5
Cidri_Th|Mas é aquele ditado né: "Não posso, tenho ensaio"|Rio de Janeiro, Brasil|19/10/2017 14:45|5
Cidri_Th|Queria só uma praia com o mozinho hj|Rio de Janeiro, Brasil|19/10/2017 14:45|5
Cidri_Th|Fico bolado com essas coisas cara Maaas Faz a pêssega e segue o baile!!!!|Rio de Janeiro, Brasil|19/10/2017 14:39|5
Cidri_Th|Noite! :thumbs_down::clapping_hands::broken_heart::expressionless_face:|Rio de Janeiro, Brasil|19/10/2017 05:43|5
Cidri_Th|Assim q acabar o filme Vou dormir|Rio de Janeiro, Brasil|19/10/2017 04:58|5
Cidri_Th|To chateado real cara|Rio de Janeiro, Brasil|19/10/2017 04:56|5
Cidri_Th|Pior coisa|Rio de Janeiro, Brasil|19/10/2017 04:27|5
Cidri_Th|Odeio ser ignorado cara Pqp|Rio de Janeiro, Brasil|19/10/2017 04:27|5
Cidri_Th|Que belo vaco :thumbs_down::thumbs_down:|Rio de Janeiro, Brasil|19/10/2017 04:24|5
Cidri_Th|E depois dessa pequena e leve historinha Eu não consigo mais me conter SOCORRO|Rio de Janeiro, Brasil|19/10/2017 03:39|5
Cidri_Th|A gente tem cada idéia louca que so Jesus na causa kkkk|Rio de Janeiro, Brasil|19/10/2017 03:09|5
Cidri_Th|Muita loucura pra duas pessoas só kkkk|Rio de Janeiro, Brasil|19/10/2017 02:44|5
Cidri_Th|Mano Mozi faz essas coisas de propósito pra me deixar assim Pqp|Rio de Janeiro, Brasil|19/10/2017 02:36|5
Cidri_Th|Nesse momento eu queria estar com o mozi Não gosto de saber oq ele está passando|Rio de Janeiro, Brasil|19/10/2017 01:18|5
Cidri_Th|Só queria viajar cmg com o mozinho Só sdds de Arrail|Rio de Janeiro, Brasil|18/10/2017 16:50|4
Cidri_Th|Aaaai Odeio ficar com afta|Rio de Janeiro, Brasil|18/10/2017 03:54|4
Cidri_Th|Levaria com certeza, pura hipocrisia de qm diz q não levaria e deixa seus filhos terem acesso à coisas "impróprias" à sua idade #FQteAoVivo|Rio de Janeiro, Brasil|18/10/2017 03:27|4
Cidri_Th|Pior q eles além de não calarem a boca, falam mais alto que com megafone Pqp|Rio de Janeiro, Brasil|18/10/2017 01:18|4
Cidri_Th|Ninguém cala a boca nessa porra Que inferno|Rio de Janeiro, Brasil|18/10/2017 01:16|4
Cidri_Th|Puta que pariu Não consigo ouvir a televisão Esse povo fala pra caralho Pqp|Rio de Janeiro, Brasil|18/10/2017 01:07|4
Cidri_Th|Hj tem aulinha de ballet :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:|Rio de Janeiro, Brasil|17/10/2017 18:00|3
Cidri_Th|Vou tomar meu banho e ir pra escola logo|Rio de Janeiro, Brasil|17/10/2017 17:58|3
Cidri_Th|É impressionante como eu sempre termino de assistir Encantada chorando abeça :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:|Rio de Janeiro, Brasil|17/10/2017 17:47|3
Cidri_Th|Queria passar pelo menos um dia em um desses filmes de princesa cara Aaaaa :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:|Rio de Janeiro, Brasil|17/10/2017 17:10|3
Cidri_Th|Tô ansioso pra ver meu amr hj|Rio de Janeiro, Brasil|17/10/2017 16:57|3
Cidri_Th|Ainda mais assistindo Encantada, fico no mundo da lua :smiling_face_with_heart-eyes::two_hearts:|Rio de Janeiro, Brasil|17/10/2017 16:56|3
Cidri_Th|Mano Eu vivo muito no mundo dos contos de fadas Pqp|Rio de Janeiro, Brasil|17/10/2017 16:50|3
Cidri_Th|Tá passando Encantada Aaaaaa:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:|Rio de Janeiro, Brasil|17/10/2017 15:59|3
Cidri_Th|Só queria q ele migarrasse agora!:smiling_face_with_heart-eyes:|Rio de Janeiro, Brasil|17/10/2017 14:26|3
Cidri_Th|Aaaa Eu tenho o namorado mais amorzinho do mundo caraa :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:|Rio de Janeiro, Brasil|17/10/2017 14:19|3
Cidri_Th|Vejo essas coisas e já começo a ficar preocupado :fearful_face::thumbs_down:|Rio de Janeiro, Brasil|17/10/2017 14:10|3
Cidri_Th|Vou dormir O dia foi bem puxado Faltou mozinho aqui cmg agr, mas fazer oq né, coisas da vida Boa noitinhaa:two_hearts::two_hearts:|Rio de Janeiro, Brasil|17/10/2017 05:29|3
Cidri_Th|Tenho a melhor pessoa do mundo do meu lado Graças a Deus|Rio de Janeiro, Brasil|17/10/2017 03:23|3
Cidri_Th|O melhor de qnd eu vou visitar o mozi é q além de brincar mt, smp conversamos sobre várias paradas e deixamos as coisas smp mais claras sabe|Rio de Janeiro, Brasil|17/10/2017 03:22|3
Cidri_Th|Vai jogar HIMYM pras 3hs da madruga Pqp|Rio de Janeiro, Brasil|17/10/2017 02:59|3
Cidri_Th|Boladão com a Sony caraaa|Rio de Janeiro, Brasil|17/10/2017 02:59|3
Cidri_Th|Amo esse garoto mais do q qualquer pessa|Rio de Janeiro, Brasil|17/10/2017 01:37|3
Cidri_Th|Mano Não tem ngm que me faça sentir oq eu sinto qnd tô com meu mozinho|Rio de Janeiro, Brasil|17/10/2017 01:37|3
Cidri_Th|Jesuuuus Que frio q faz nessa torre Scrroooo|Rio de Janeiro, Brasil|16/10/2017 22:45|2
Cidri_Th|Dor de cabeça eterna|Rio de Janeiro, Brasil|16/10/2017 22:44|2
brederr|gente eu amei gorgeous kkkkkkkk to me sentindo mal pq ta todo mundo odiando|Rio de Janeiro, Brasil|26/10/2017 22:55|5
brederr|odeio quando eu começo a cochilar na metade do caminho|Rio de Janeiro, Brasil|26/10/2017 10:52|5
brederr|amo surpresas pequenas no seu dia que te fazem feliz: jantei com meu namorado e não tínhamos nem marcado, só aconteceu ♡|Rio de Janeiro, Brasil|25/10/2017 22:53|4
brederr|fiz a prova do ead em exatos 15 minutos hahahahaha só rindo mesmo, fodida estou|Rio de Janeiro, Brasil|25/10/2017 22:52|4
brederr|minha vida agora é ficar pegando uber na zona sul e ficar pobre no mês seguinte por causa da fatura do cartão|Rio de Janeiro, Brasil|25/10/2017 19:26|4
brederr|não acredito que em pleno domingo eu to estudando pra matéria online que ódio brasil|Rio de Janeiro, Brasil|22/10/2017 18:49|1
brederr|preciso de uma camisa rosa pra quarta :(|Rio de Janeiro, Brasil|22/10/2017 18:32|1
brederr|caralhouuuushsbsjsnjsdjs|Rio de Janeiro, Brasil|21/10/2017 00:15|7
brederr|quem traiu vai pagar|Rio de Janeiro, Brasil|21/10/2017 00:07|7
brederr|Olha a rocinha na novela|Rio de Janeiro, Brasil|21/10/2017 00:05|7
brederr|da próxima vez que eu ver essa mulher vou dar uma abraço nela|Rio de Janeiro, Brasil|20/10/2017 23:48|6
brederr|Lília Cabral, que mulher fodaaaaa|Rio de Janeiro, Brasil|20/10/2017 23:48|6
brederr|quando uma blogueirinha famosa estuda na sua faculdade e você ve que ela é super normal na vida real hahaha|Rio de Janeiro, Brasil|20/10/2017 19:56|6
brederr|amanhã vai fazer 40° aaaaaa eu não aguento mais o Rio de Janeiro|Rio de Janeiro, Brasil|20/10/2017 09:49|6
brederr|não é nem só por questões materiais, é o susto de ser assaltada e o medo de me machucarem|Rio de Janeiro, Brasil|19/10/2017 23:45|5
brederr|todos os lugares que eu frequento, os ônibus que eu pego sempre são assaltados.. deus me livre, é muito ruim viver assim|Rio de Janeiro, Brasil|19/10/2017 23:44|5
brederr|to ficando com pânico de morar no Rio, eu ando na rua na “expectativa” de ser assaltada a qualquer momento, sensação horrível|Rio de Janeiro, Brasil|19/10/2017 23:43|5
brederr|só queria fazer um desabafo: trabalhar em banco é 200% mais cansativo do que eu pensava|Rio de Janeiro, Brasil|19/10/2017 23:29|5
brederr|nunca vi uma semana se arrastar tanto.. to destruída, com cólica e ficando com febre.. só quero final de semana logo|Rio de Janeiro, Brasil|19/10/2017 22:51|5
brederr|to um pouquinho mais feliz porque amanhã tenho mais meia hora de sono|Rio de Janeiro, Brasil|19/10/2017 22:50|5
brederr|como é isso @dominosbrasil? Eu peço uma pizza no ifood e eles me cobram na hora da entrega um valor mais caro, diferente do valor do app|Rio de Janeiro, Brasil|19/10/2017 22:25|5
brederr|suuuper legal :face_with_rolling_eyes:|Rio de Janeiro, Brasil|19/10/2017 16:35|5
brederr|o que eu mais amo na Gávea e que eu vou almocar no delírio e encontro todos os clientes da agência almoçando|Rio de Janeiro, Brasil|19/10/2017 16:30|5
brederr|que cólicaaaaaa meu deus|Rio de Janeiro, Brasil|19/10/2017 08:57|5
brederr|ai eu durmo cedo e acordo mais cansada ainda wtf|Rio de Janeiro, Brasil|18/10/2017 22:45|4
brederr|eu to tão cansada do trabalho que eu fico cansada só de pensar em acordar cedo amanhã|Rio de Janeiro, Brasil|18/10/2017 22:44|4
brederr|arroz fresquinho é tão mara|Rio de Janeiro, Brasil|18/10/2017 22:34|4
brederr|PLANTÃO DA GLOBO AI CARALHO|Rio de Janeiro, Brasil|18/10/2017 21:42|4
brederr|eu ja nem me estresso mais, só vou dormir porque eu mereço|Rio de Janeiro, Brasil|18/10/2017 00:03|4
brederr|eu so queria terminar a faculdade logo|Rio de Janeiro, Brasil|17/10/2017 10:35|3
brederr|eu to dormindo muito mal por causa desse horário de verão|Rio de Janeiro, Brasil|17/10/2017 09:19|3
brederr|eu quero muito ver riverdale aaaaaaaa tenho mil coisas pra fazer|Rio de Janeiro, Brasil|16/10/2017 21:15|2
brederr|pior foi o fdp do motorista do me onibus que eu fiz sinal e ele não parou, tive que pegar o 309 :face_with_rolling_eyes:|Rio de Janeiro, Brasil|16/10/2017 20:06|2
brederr|na moral eu odeio o 309, ô onibus pra dar volta deus me livre|Rio de Janeiro, Brasil|16/10/2017 20:06|2
abreu_carolyna|Só queria um abraço agora|Rio de Janeiro, Brasil|27/10/2017 00:34|6
abreu_carolyna|Eu estou toda arrepiada|Rio de Janeiro, Brasil|27/10/2017 00:33|6
abreu_carolyna|Eu to sentindo minhas forças indo embora|Rio de Janeiro, Brasil|27/10/2017 00:28|6
abreu_carolyna|Eu juro que estou tentando mas ta difícil|Rio de Janeiro, Brasil|27/10/2017 00:23|6
abreu_carolyna|Tem tanta coisa na minha cabeça, só queria alguém cmg pra desabafar.|Rio de Janeiro, Brasil|26/10/2017 23:04|5
abreu_carolyna|Queria só um carinho...|Rio de Janeiro, Brasil|26/10/2017 23:02|5
abreu_carolyna|To me sentindo sozinha|Rio de Janeiro, Brasil|26/10/2017 22:55|5
abreu_carolyna|Preciso de alguém pra conversar|Rio de Janeiro, Brasil|26/10/2017 22:55|5
abreu_carolyna|Jonathan foi no ballet me ver:heart_suit:|Rio de Janeiro, Brasil|26/10/2017 22:52|5
abreu_carolyna|Não consigo ver a Myrela assim|Rio de Janeiro, Brasil|26/10/2017 22:48|5
abreu_carolyna|Só queria poder da um último Abraço nele|Rio de Janeiro, Brasil|26/10/2017 22:47|5
abreu_carolyna|Vai ser difícil ter que tirar ele da lista da minha festa|Rio de Janeiro, Brasil|26/10/2017 22:44|5
abreu_carolyna|Só queria conseguir pensar em outra coisa|Rio de Janeiro, Brasil|26/10/2017 20:41|5
abreu_carolyna|Quando eu for dormir vai vim tudo na minha cabeça|Rio de Janeiro, Brasil|26/10/2017 20:40|5
abreu_carolyna|Só queria ele aq agr|Rio de Janeiro, Brasil|26/10/2017 20:38|5
abreu_carolyna|Não queria acordar com uma notícia dessa:broken_heart::loudly_crying_face:|Rio de Janeiro, Brasil|26/10/2017 09:19|5
abreu_carolyna|Esse vai deixar saudade eterna:broken_heart::loudly_crying_face:|Rio de Janeiro, Brasil|26/10/2017 09:18|5
abreu_carolyna|adoro rachar a cara de gente mentirosa, fico só esperando uma mentirinha pra falar ué, mas aquele dia tu n me disse isso,tá de 2 papo?|Rio de Janeiro, Brasil|25/10/2017 22:39|4
abreu_carolyna|Esse povo é insuportável|Rio de Janeiro, Brasil|25/10/2017 22:36|4
abreu_carolyna|Cansei sabe|Rio de Janeiro, Brasil|25/10/2017 22:00|4
abreu_carolyna|Vou começar a ficar com as pessoas escondido|Rio de Janeiro, Brasil|25/10/2017 21:59|4
abreu_carolyna|Nem namorando eu estou|Rio de Janeiro, Brasil|25/10/2017 21:58|4
abreu_carolyna|Uma hr dessa nego vem me chamar de chifruda sem eu estar namorando|Rio de Janeiro, Brasil|25/10/2017 21:56|4
abreu_carolyna|Não sei pq toda hora alguém pergunta se eu e Jonathan estamos namorando.|Rio de Janeiro, Brasil|25/10/2017 17:37|4
abreu_carolyna|To fudidona, tenho que dar o boletim pra minha mãe, o papel da reunião e pra completar levei advertência.|Rio de Janeiro, Brasil|24/10/2017 16:02|3
abreu_carolyna|Conselho de mãe é aviso de Deus.|Rio de Janeiro, Brasil|24/10/2017 03:50|3
abreu_carolyna|Tudo depende da importância que vc dar.|Rio de Janeiro, Brasil|24/10/2017 02:32|3
abreu_carolyna|Meu pai é insuportável pqp|Rio de Janeiro, Brasil|24/10/2017 00:10|3
abreu_carolyna|Que sdd senhoorrr|Rio de Janeiro, Brasil|23/10/2017 22:28|2
abreu_carolyna|Tenho que arrumar as minhas coisas pra mudança.|Rio de Janeiro, Brasil|23/10/2017 20:30|2
abreu_carolyna|To me sentindo mo sozinha.|Rio de Janeiro, Brasil|23/10/2017 20:28|2
abreu_carolyna|Os chinelos da minha festa chegaram|Rio de Janeiro, Brasil|23/10/2017 20:18|2
abreu_carolyna|Agora com quem eu vou falar eu vou ficar falando o dia, noite e madrugada.:loudly_crying_face::broken_heart:|Rio de Janeiro, Brasil|23/10/2017 20:00|2
abreu_carolyna|Mds cara, tadinho:broken_heart:|Rio de Janeiro, Brasil|23/10/2017 17:17|2
abreu_carolyna|Só vem comigo, cê não vai se arrepender.|Rio de Janeiro, Brasil|23/10/2017 15:20|2
abreu_carolyna|Eu to com o cheiro dele|Rio de Janeiro, Brasil|23/10/2017 15:15|2
abreu_carolyna|Só queria não me apegar tão fácil.|Rio de Janeiro, Brasil|23/10/2017 15:11|2
abreu_carolyna|Tomara que não chova sexta e nem sábado|Rio de Janeiro, Brasil|23/10/2017 15:09|2
abreu_carolyna|Essa chuva só ta boa pra dormir|Rio de Janeiro, Brasil|23/10/2017 15:08|2
abreu_carolyna|Saudade de você, porém foda-se você.|Rio de Janeiro, Brasil|23/10/2017 15:08|2
abreu_carolyna|Minha vó falou que o Jonathan parece um viado kkkkkk|Rio de Janeiro, Brasil|23/10/2017 15:07|2
abreu_carolyna|Vou fazer Zumba|Rio de Janeiro, Brasil|23/10/2017 15:03|2
abreu_carolyna|Me fazer de sonsa é um hobby.|Rio de Janeiro, Brasil|23/10/2017 14:57|2
abreu_carolyna|Não se diminua pra caber no mundo de alguém.|Rio de Janeiro, Brasil|23/10/2017 14:50|2
abreu_carolyna|Pra que perder tempo levando um discussão a sério, quando vc pode usar a ironia e fazer a pessoa se explodir de raiva.|Rio de Janeiro, Brasil|23/10/2017 14:47|2
abreu_carolyna|Não sei mas oq eu faço.|Rio de Janeiro, Brasil|23/10/2017 14:42|2
abreu_carolyna|Crlh fiz um gol de primeiraaaa|Rio de Janeiro, Brasil|23/10/2017 12:35|2
abreu_carolyna|Meu pai comprou uma blusa maravilhosa pra mim:heart_suit:|Rio de Janeiro, Brasil|22/10/2017 23:46|1
abreu_carolyna|Jonathan comprou meu anel:heart_suit:|Rio de Janeiro, Brasil|22/10/2017 23:39|1
abreu_carolyna|Vou ter que ir no Nildo pra retocar a tatuagem|Rio de Janeiro, Brasil|22/10/2017 23:37|1
abreu_carolyna|A professora ta obrigando a gente a ler um poema pra ela, só pq é aniversário dela:person_facepalming::medium_skin_tone:‍:female_sign:|Rio de Janeiro, Brasil|22/10/2017 22:52|1
abreu_carolyna|Mo tédio|Rio de Janeiro, Brasil|22/10/2017 18:45|1
abreu_carolyna|To aq no carioca|Rio de Janeiro, Brasil|22/10/2017 18:44|1
abreu_carolyna|Evy e Nandinha nem quis ficar na mesma mesa que a gente|Rio de Janeiro, Brasil|22/10/2017 12:28|1
abreu_carolyna|Minha tia ta me queimando toda|Rio de Janeiro, Brasil|21/10/2017 20:46|7
abreu_carolyna|Aquela meta pra mas tarde|Rio de Janeiro, Brasil|21/10/2017 18:15|7
abreu_carolyna|Acabei de fazer a unha agr|Rio de Janeiro, Brasil|21/10/2017 05:26|7
abreu_carolyna|To desde 00:00 fznd a unha e ainda não terminei|Rio de Janeiro, Brasil|21/10/2017 04:51|7
abreu_carolyna|" a mina do @"??? Na puta que pariu só se for|Rio de Janeiro, Brasil|20/10/2017 21:41|6
abreu_carolyna|To sem paciência nenhuma cara nenhuma|Rio de Janeiro, Brasil|20/10/2017 21:09|6
abreu_carolyna|Vou me arrumar e vou lá na Simone|Rio de Janeiro, Brasil|20/10/2017 17:01|6
abreu_carolyna|Que calor da porra|Rio de Janeiro, Brasil|20/10/2017 16:59|6
abreu_carolyna|Parece que ta sem rumo|Rio de Janeiro, Brasil|20/10/2017 15:13|6
abreu_carolyna|Que agonia minha mãe só quer ficar no meu quarto agr|Rio de Janeiro, Brasil|20/10/2017 15:13|6
abreu_carolyna|10000000 a 07|Rio de Janeiro, Brasil|20/10/2017 02:22|6
abreu_carolyna|12 a 7|Rio de Janeiro, Brasil|20/10/2017 02:07|6
abreu_carolyna|11 a 6|Rio de Janeiro, Brasil|20/10/2017 01:55|6
abreu_carolyna|10 a 6|Rio de Janeiro, Brasil|20/10/2017 01:55|6
abreu_carolyna|9 a 6|Rio de Janeiro, Brasil|20/10/2017 01:53|6
abreu_carolyna|Jonathan ta foda vários foras 8 a 6 brabão|Rio de Janeiro, Brasil|20/10/2017 01:53|6
abreu_carolyna|Pq me apaixono fácil???|Rio de Janeiro, Brasil|19/10/2017 23:43|5
abreu_carolyna|Começouuuu|Rio de Janeiro, Brasil|19/10/2017 23:38|5
abreu_carolyna|To aq no salão do meu niver:heart_suit:|Rio de Janeiro, Brasil|19/10/2017 13:42|5
abreu_carolyna|Perdi meu fone|Rio de Janeiro, Brasil|19/10/2017 09:02|5
abreu_carolyna|Mo preguiça de ir pra escola|Rio de Janeiro, Brasil|19/10/2017 09:01|5
abreu_carolyna|Aq em casa ta geral ruim|Rio de Janeiro, Brasil|19/10/2017 08:59|5
abreu_carolyna|Bom dia|Rio de Janeiro, Brasil|19/10/2017 08:57|5
abreu_carolyna|Tu não cansa de tentar ser eu??|Rio de Janeiro, Brasil|19/10/2017 00:40|5
abreu_carolyna|Ela ta perigosa mesmo minha gente kkkkkk|Rio de Janeiro, Brasil|18/10/2017 23:37|4
abreu_carolyna|Cai muito feio da escada|Rio de Janeiro, Brasil|18/10/2017 21:00|4
abreu_carolyna|Jonathan foi dormir fiquei sozinha|Rio de Janeiro, Brasil|18/10/2017 02:11|4
abreu_carolyna|O Luan me deu mo vácuo|Rio de Janeiro, Brasil|18/10/2017 02:08|4
abreu_carolyna|O Gb ta curtindo tudo kkkkk Só to de olho|Rio de Janeiro, Brasil|18/10/2017 01:55|4
abreu_carolyna|Cara, odeio sentir ciumes|Rio de Janeiro, Brasil|17/10/2017 23:54|3
abreu_carolyna|Amanhã não tenho aula|Rio de Janeiro, Brasil|17/10/2017 23:53|3
